#OTU ID	description	1	10	11	12	13	14	15	16	17	18	19	2	20	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	5	6	7	8	9
K00015	gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]	62.0	50.0	385.0	152.0	0.0	54.0	58.0	183.0	63.0	60.0	216.0	39.0	175.0	58.0	285.0	4.0	38.0	146.0	50.0	83.0	108.0	157.0	81.0	84.0	2.0	81.0	200.0	0.0	79.0	78.0	30.0	0.0	68.0	520.0	184.0	219.0	0.0	0.0	11.0	130.0	0.0	73.0
K00016	LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]	3227.4	4817.440000000001	2821.5199999999995	3117.02	3705.5	6739.2599999999975	6743.92	3803.36	4821.23	2588.11	2710.9	3966.22	2321.4	3064.7599999999993	1867.07	3299.88	4509.27	1903.62	3862.2	2633.2899999999995	20897.91	1646.94	4811.620000000001	4317.96	5061.6500000000015	4243.81	5425.969999999998	4178.830000000001	4136.02	2385.37	3401.4	4235.24	2457.99	3995.28	5258.92	1634.84	10376.89	12725.92	2953.3	2315.54	2439.6900000000005	1528.34
K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	63.0	337.8	4826.81	326.0	3998.22	245.17	301.5	3493.389999999999	3646.199999999999	1393.5	2042.99	3810.0800000000013	2484.5000000000005	913.04	2686.76	2277.9	248.67	1842.3599999999994	3511.67	1224.36	705.33	1045.1	1617.1500000000005	4130.59	1790.1999999999996	4220.13	2849.9500000000007	2374.8	3137.8100000000004	2446.650000000001	3720.1400000000012	156.0	2922.8	2728.9	2464.24	1052.7000000000003	170.5	1639.3000000000004	2361.2	2057.4	3152.9999999999995	101.4
K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	0.0	0.0	108.01	0.0	0.0	38.52	0.0	7.0	0.0	0.0	72.36	92.09	12.0	0.0	121.17	0.0	6.67	157.37	0.0	217.65	93.48	296.47	0.0	11.33	0.0	1.33	120.07	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	84.26	125.25	0.0	0.0	70.0	227.71	22.41
K00020	mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	318.0	467.0	167.42000000000004	571.6700000000002	1551.6	279.07000000000005	834.47	1079.88	1622.9299999999994	251.54	394.73	1283.09	601.5	95.46	601.17	667.74	357.95	871.0300000000002	1245.25	1041.13	3557.48	854.62	717.44	765.86	1174.0500000000004	1444.33	1257.73	1431.31	996.09	706.5	1318.2	571.81	1106.62	1239.1	756.65	785.9599999999998	1396.6400000000006	2197.13	1413.5	1113.0	727.89	260.49
K00021	HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00023	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	89.38	12.0	0.0	32.0	0.0	0.0	167.0	0.0	69.25	47.62	139.25	0.0	8.0	0.0	1.33	9.5	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	1.25	0.0	0.0	0.0	70.0	58.0	0.0
K00024	mdh; malate dehydrogenase [EC:1.1.1.37]	2170.83	1207.7800000000002	5595.330000000001	591.66	2735.21	1733.4499999999996	186.67	2057.2200000000007	1210.0	1582.21	1338.99	1989.2499999999993	1707.8300000000006	1857.5	2590.46	841.9000000000003	1609.6599999999994	2547.520000000001	2572.78	2016.1700000000005	1480.3999999999994	1544.52	1266.7200000000005	1888.41	2293.51	2814.3	2116.34	1531.4500000000005	1867.3200000000006	2851.570000000001	2197.11	722.5	1441.64	1246.64	1510.91	1269.9200000000005	2611.89	3471.32	1031.5300000000002	2182.9000000000005	10760.330000000002	3369.52
K00025	MDH1; malate dehydrogenase [EC:1.1.1.37]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	17.0	0.0	0.0	2.2	0.0	2.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00027	ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	2488.83	1633.98	8270.94	1030.4900000000002	3442.2199999999993	2058.2300000000005	1199.64	3964.7	4773.480000000001	1173.41	2455.64	4031.08	2188.65	1254.05	2151.9700000000007	2973.1	2538.44	2953.62	3919.46	1962.37	7762.059999999999	1734.9199999999994	1511.59	4118.719999999998	5008.22	3902.84	3444.27	3728.25	3169.57	1659.33	3640.7	1391.31	2689.1800000000007	2764.11	3416.14	1078.63	4404.31	6173.3	2716.67	1972.34	8229.139999999998	3632.55
K00028	E1.1.1.39; malate dehydrogenase (decarboxylating) [EC:1.1.1.39]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00029	E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	2170.83	1049.7800000000002	5538.080000000001	784.66	1957.59	386.4500000000001	137.67000000000002	1930.43	1023.0000000000003	1376.21	1156.42	1701.8299999999995	1289.5800000000004	1652.17	2348.1	806.9000000000003	1532.6599999999994	2625.320000000001	2535.11	2181.7100000000005	1337.3999999999996	2013.02	1188.4700000000005	1584.9599999999994	2259.51	2326.55	1848.59	1291.9500000000005	1527.9200000000005	2777.320000000001	2188.44	471.5	1354.64	961.14	809.1500000000002	1120.9200000000003	1172.89	1394.9200000000005	822.5300000000002	1861.4	9275.330000000002	3363.92
K00030	IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]	0.0	158.0	95.0	48.0	666.5	0.0	25.5	448.5	594.34	10.0	333.33	371.5	291.0	0.0	179.0	383.0	0.0	537.0	388.5	152.0	47.33	179.0	128.5	512.75	408.5	455.5	333.5	238.75	167.0	160.0	760.0	0.0	430.0	633.5	308.17	471.0	3.0	226.0	494.5	308.5	2.67	84.5
K00031	IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]	2994.53	3218.5	7015.580000000001	1808.59	3276.44	3533.7499999999995	2740.4400000000005	3506.36	4195.0999999999985	1185.1099999999994	1031.31	3695.490000000001	1596.5500000000006	2923.84	1077.7099999999996	2517.4	3184.94	2163.93	3402.28	1835.31	7504.63	1828.9800000000007	1335.8200000000004	3270.9300000000007	5459.81	3442.34	2311.64	3437.4500000000007	2293.13	2352.4700000000007	3000.6400000000012	1149.5	2147.24	2394.109999999999	2175.32	1116.38	4463.39	5818.219999999998	2133.2599999999993	1590.83	10555.76	4117.86
K00032	E1.1.1.43; phosphogluconate 2-dehydrogenase [EC:1.1.1.43]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8	0.0	0.0	12.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4
K00033	PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	2620.33	3219.3	5054.94	1354.8200000000004	1106.7400000000002	3174.7699999999995	4045.78	1513.2099999999996	1228.1900000000005	1136.95	1218.01	654.9099999999999	470.23	1923.93	2000.02	377.26	2806.39	2306.92	1365.61	1818.65	4791.75	976.9400000000003	1828.28	831.94	3885.42	741.2699999999999	1399.11	1885.94	1602.4800000000002	1100.83	865.8399999999998	1776.12	758.9200000000002	927.18	1239.71	931.5899999999997	3372.89	1349.73	393.16	753.4999999999999	9702.069999999998	3768.61
K00034	gdh; glucose 1-dehydrogenase [EC:1.1.1.47]	0.0	4.0	0.0	0.0	0.0	998.45	70.47	8.88	135.19000000000003	199.7	29.0	2.0	13.0	0.0	10.0	6.38	1.78	0.0	31.25	3.22	78.67000000000002	0.0	7.44	0.0	6.38	78.84	20.53	10.5	11.88	11.0	0.0	54.81	0.0	0.0	48.15	4.0	370.75	21.33	34.5	0.0	104.8	32.63
K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	2369.33	2220.3	4654.940000000001	1108.4900000000002	926.09	3354.32	2572.8100000000004	1460.84	1044.8199999999997	934.25	953.88	641.5799999999998	421.41	1923.93	1930.22	321.88	2804.61	2330.19	1327.36	1675.6000000000006	4738.079999999999	868.61	1636.5099999999998	839.94	3345.36	589.42	1243.74	1715.1	1093.6	1027.17	857.51	1690.31	799.9200000000002	418.01	1012.23	679.92	2874.39	1328.4	299.66	431.33	9535.6	3608.03
K00038	E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
K00039	rbtD; ribitol 2-dehydrogenase [EC:1.1.1.56]	0.0	0.0	63.48	0.0	0.0	46.95	0.0	0.0	0.0	9.71	43.86	17.09	0.0	0.0	74.23	0.0	0.0	78.42999999999998	0.0	173.07999999999996	52.48	116.69	0.0	0.0	41.0	0.0	100.5	6.86	0.0	0.0	2.0	0.0	0.0	0.0	0.0	104.26	132.39	0.0	0.0	0.0	188.52	74.00999999999998
K00040	uxuB; fructuronate reductase [EC:1.1.1.57]	2204.83	785.9800000000001	4901.160000000002	251.66	1032.5700000000004	228.73000000000005	108.14	1072.88	1378.3199999999995	485.41	531.8499999999998	907.13	447.00000000000006	930.8399999999997	516.3	634.88	1711.4399999999996	1258.1599999999996	1524.86	964.4499999999997	787.3600000000001	908.31	419.76	1083.33	3102.04	941.5	873.23	1463.39	721.8399999999997	795.6700000000002	1053.2	576.31	508.34	597.94	432.81	617.0400000000002	1571.89	461.8	536.5	416.0	8883.53	3822.15
K00041	uxaB; tagaturonate reductase [EC:1.1.1.58]	1924.83	621.7800000000002	4469.880000000001	216.66	934.1900000000003	165.28000000000003	119.17	1100.2600000000002	1346.3299999999995	288.21	478.75	888.4999999999999	527.0	830.8799999999999	304.30000000000007	757.9000000000003	1527.9899999999998	1120.7599999999998	1433.2800000000002	906.4399999999997	622.07	854.1600000000002	622.9699999999998	960.8800000000003	2613.51	851.8800000000001	694.9200000000002	1224.1500000000005	706.9899999999999	891.3199999999997	761.4699999999998	471.5	410.1399999999999	699.7399999999999	382.14999999999986	568.1200000000001	1028.89	361.47	332.5300000000001	766.9	9228.360000000002	3330.52
K00042	garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]	2238.33	967.62	5664.250000000001	307.66	1429.57	321.28	45.67	1619.0	2137.93	158.17	518.05	1302.75	679.0	992.0499999999997	451.82000000000016	1026.5	1931.73	1526.7599999999998	1871.21	1120.15	703.49	1323.46	490.32	984.0	3023.66	1299.33	981.2	1832.39	824.67	880.6700000000002	1616.87	551.0	1346.96	1126.94	542.3299999999998	882.79	1137.39	593.47	1636.0	973.0	8652.03	3913.82
K00045	E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]	0.0	0.0	0.0	0.0	5.2	0.0	0.0	65.6	0.0	3.0	0.0	2.0	0.0	0.0	15.8	17.0	0.0	22.8	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	24.0	17.4	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	11.4	0.0	0.0	0.0	2.4
K00046	idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]	280.0	130.3	601.9000000000002	48.0	1455.22	155.0	84.5	1387.2599999999998	2263.7	230.5	293.87	2734.7500000000005	1191.75	140.04000000000002	449.03	1150.9	339.5	717.8	1499.67	478.35999999999984	140.67000000000002	646.42	567.65	2257.55	1353.1999999999996	1720.21	660.75	1276.3000000000004	796.4499999999998	546.6499999999999	1623.47	105.0	989.8	1219.4	1289.82	316.1999999999999	149.0	867.8	1106.7	1185.4	2896.33	530.4
K00048	fucO; lactaldehyde reductase [EC:1.1.1.77]	2017.33	1950.3	6307.52	917.99	2241.94	1849.67	1725.84	3307.09	2641.13	782.67	1383.75	1959.0	1164.0	1769.18	1037.83	1621.5	1906.33	2001.56	2580.78	1125.12	786.32	1202.1799999999996	812.3199999999998	2678.57	3722.16	1896.99	1953.2	2123.64	1669.2200000000007	1091.67	2114.54	502.5	1930.96	1472.61	1310.5	733.79	1026.64	1415.87	1883.83	729.8299999999998	9131.740000000002	3469.35
K00050	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]	0.0	2.0	55.33	0.0	199.0	32.67	0.0	196.0	209.0	0.0	41.0	353.0	175.0	0.0	96.3	139.5	0.0	109.8	400.0	128.32999999999998	83.0	193.0	27.0	171.0	161.0	340.66	109.5	92.0	32.0	124.0	318.0	55.0	172.0	17.0	59.0	188.0	146.0	38.0	162.0	41.0	172.32999999999996	4.4
K00052	leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]	2589.53	2898.5	8483.34	2086.42	4697.190000000001	3878.47	2603.94	4882.359999999999	4923.510000000001	1711.2799999999993	2260.99	4858.3600000000015	2872.21	2991.09	2545.4200000000005	3558.7599999999993	2016.86	2987.7900000000013	4470.51	2216.330000000001	1554.36	2129.100000000001	1758.5700000000004	4714.2	5713.31	4726.68	3446.24	3617.6	2528.130000000001	3029.720000000001	4463.480000000001	753.5	3250.32	3321.11	3115.32	1651.87	2762.14	4893.719999999998	3054.26	2862.330000000001	9417.000000000002	3721.2
K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]	2620.03	3885.82	9052.5	2560.7499999999995	4403.69	5392.29	4081.61	4985.359999999999	4963.510000000001	2042.28	2478.66	5060.980000000001	2973.71	3845.1	2815.4200000000014	3571.7599999999993	2135.86	3183.7900000000013	4740.510000000001	2267.9100000000008	1557.74	2285.1800000000007	2122.07	4791.2	6352.31	4719.68	3629.24	3653.6	3546.130000000001	3140.720000000001	4729.480000000001	784.5	3448.32	3482.78	3220.32	1646.62	2745.39	5089.219999999998	3245.09	2927.1600000000008	9414.330000000002	3743.28
K00054	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	739.2	943.4	21.8	646.1	241.0	1840.25	1174.5699999999995	174.48	263.29	663.4400000000003	539.86	171.48000000000005	373.13	432.9500000000001	295.36	167.38	1195.15	292.67	415.65	574.36	3528.01	168.99999999999997	1474.0400000000004	280.13	316.85	267.47	858.15	665.95	528.38	433.65	43.67	1354.81	171.18	829.2	1025.81	223.0	3324.5	3080.33	142.9	524.6	335.13	449.58
K00055	E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]	251.0	4.0	18.62	4.0	0.0	200.02	155.5	7.0	80.0	21.71	97.69	2.71	13.0	77.75	26.9	2.0	340.17	11.43	102.0	247.26	3261.86	12.87	111.0	48.0	5.0	113.83	337.83	60.11	235.5	132.5	0.0	306.0	0.0	2.0	229.0	50.01	820.39	1031.0	3.0	9.0	204.38	74.00999999999998
K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	3002.53	3319.5	9541.84	2390.42	5672.839999999998	4100.52	3778.91	5181.23	5518.880000000001	2673.61	3176.26	5697.980000000002	3444.0299999999993	3091.84	3863.09	3809.64	3364.81	3830.450000000001	5630.759999999998	3107.3	4993.74	2396.85	4825.339999999998	5639.950000000002	6233.040000000001	5934.359999999998	5172.780000000002	4365.36	4326.17	4222.630000000001	5398.81	2528.31	3846.28	3965.78	4037.3	1845.9600000000007	4806.56	6291.549999999998	3510.43	3491.1700000000005	9629.13	3928.33
K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	3316.53	4673.5	8620.04	2561.92	7683.339999999998	4322.16	4342.940000000001	5868.19	8175.600000000001	2351.28	2913.89	8484.740000000002	4375.529999999999	3231.01	3410.970000000001	6061.12	4200.869999999999	4056.02	6991.34	3861.72	11560.93	3240.93	4783.899999999998	8181.310000000001	8525.99	8573.179999999997	5863.440000000001	6028.799999999997	4583.050000000001	4693.88	7111.81	2874.5	4876.36	6632.28	5145.66	3249.069999999999	7998.03	10857.22	4330.9299999999985	5066.17	11496.5	4704.73
K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	4003.03	6190.299999999998	15169.35	3517.9099999999994	13921.24	6029.77	5062.88	12348.12	13836.94	4237.73	4767.92	13863.980000000005	7480.439999999999	4461.96	6539.959999999999	9110.14	4519.26	7128.06	12665.68	5768.990000000002	6116.63	4920.009999999998	6294.51	13909.350000000002	12505.429999999997	14748.089999999995	9085.28	10590.02	8086.19	7629.44	13264.490000000002	3334.12	9484.07	9247.95	8169.94	3941.2100000000014	8573.81	11821.63	8654.46	6820.910000000002	14246.770000000002	5528.1799999999985
K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]	1924.83	753.9800000000001	4401.030000000002	216.66	686.1700000000002	165.28000000000003	37.67	761.6	687.8000000000002	180.71	391.85	551.75	349.0	820.8399999999998	239.8	164.5	1527.9899999999998	1163.7599999999998	927.11	723.75	691.4000000000002	791.9200000000002	206.32	286.33	2307.66	429.33	609.0000000000001	1027.69	494.22	545.6700000000002	373.0	471.5	366.34	145.34	150.32999999999996	368.59	973.89	144.07	532.0	298.00000000000006	7535.839999999998	3308.52
K00064	E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]	0.0	3.5	33.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	26.75	0.0	0.0	0.0	11.67	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	0.0	0.0	0.0	23.62	0.0
K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	313.5	96.64	1394.2	35.0	0.0	445.00000000000006	165.5	103.0	234.8	178.88	329.0800000000001	168.18	146.0	255.96	289.7100000000001	154.0	653.16	621.86	559.5999999999998	564.1600000000002	3454.63	535.06	182.0	306.0	399.0	401.5	525.0	586.72	1027.35	183.5	338.0	539.5	102.62	246.0	354.0	479.52	1073.78	1216.0	33.0	51.0	1577.81	712.2700000000002
K00066	algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8	0.0	0.0	12.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4
K00067	rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	2573.53	2077.04	6678.110000000002	1269.7600000000002	5580.759999999998	839.6300000000001	1559.77	5065.33	5051.55	1487.0699999999995	1639.3100000000006	5210.020000000002	2983.5399999999995	1168.6199999999994	2280.890000000001	3270.26	2150.03	3374.1900000000014	5126.410000000002	2310.05	1075.04	1890.04	3043.57	5631.7400000000025	5226.16	5651.4299999999985	2990.67	4409.19	4060.1400000000012	2764.470000000001	5423.3200000000015	1542.0	3564.61	3268.94	3138.9	1458.7800000000002	3217.39	4324.37	3451.1	2934.0000000000005	9159.070000000003	3535.76
K00068	srlD; sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	2204.83	676.4800000000001	4909.310000000001	269.33000000000004	87.97	223.80000000000004	93.67	491.5	600.63	163.87999999999997	525.04	273.96000000000004	39.5	941.8399999999997	480.34	281.5	1812.15	1238.3299999999995	979.81	996.15	759.8499999999998	884.43	357.82000000000005	137.57999999999998	2302.33	53.83	576.74	1365.5400000000004	399.82	629.6700000000002	0.0	622.5	105.34	148.34	93.33	723.5999999999998	1307.89	4.67	224.0	358.0	8813.46	3831.53
